Date,SO2,NO2,O3,CO,PM10,PM2.5,AQI,AQI Category,Station code,District,Latitude,Longitude
2018-11-15,0.003,0.064,0.005,0.812,51.75,33.542,106.36,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-16,0.003,0.05,0.012,0.829,52.792,35.125,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-17,0.003,0.036,0.01,0.513,26.042,14.042,59.45,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-18,0.003,0.041,0.01,0.708,33.625,20.375,67.9,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-19,0.003,0.048,0.009,0.779,47.833,25.875,79.72,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-20,0.003,0.046,0.011,0.596,40.917,16.875,76.34,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-21,0.002,0.036,0.011,0.508,32.542,16.083,59.45,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-22,0.002,0.025,0.018,0.408,19.417,8.583,41.67,Good,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-23,0.003,0.034,0.014,0.467,20.667,9.667,56.07,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-24,0.002,0.043,0.007,0.575,22.458,14.167,71.28,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-25,0.002,0.047,0.008,0.829,44.458,32.125,92.59,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-26,0.003,0.06,0.005,0.9924999999999999,62.417,41.292,121.22,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-27,0.003,0.052,0.008,0.938,98.188,45.792,169.38,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-28,0.003,0.037,0.012,0.492,98.188,17.292,161.19,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-29,0.003,0.05,0.003,0.717,66.75,17.667,86.75,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-11-30,0.003,0.045,0.008,0.629,53.542,18.333,74.66,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-01,0.003,0.058,0.005,0.796,38.958,18.458,96.62,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-02,0.002,0.05,0.004,0.708,43.625,20.708,83.1,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-03,0.002,0.043,0.006,0.696,39.417,17.792,71.28,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-04,0.002,0.023,0.014,0.55,35.333,14.667,55.33,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-05,0.002,0.027,0.012,0.433,25.0,10.333,45.0,Good,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-06,0.002,0.028,0.013,0.492,35.875,16.167,55.88,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-07,0.002,0.017,0.021,0.346,21.0,9.25,35.0,Good,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-08,0.002,0.019,0.019,0.4,23.667,9.917,39.45,Good,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-09,0.003,0.025,0.017,0.488,23.625,11.208,41.67,Good,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-10,0.003,0.049,0.007,0.708,31.708,15.792,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-11,0.003,0.053,0.003,0.854,44.083,24.625,88.17,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-12,0.003,0.032,0.016,0.533,39.208,20.417,62.39,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-13,0.003,0.037,0.012,0.604,38.583,23.25,69.7,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-14,0.003,0.037,0.01,0.529,33.042,18.5,61.14,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-15,0.003,0.059,0.003,0.954,56.583,36.667,103.55,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-16,0.003,0.059,0.002,0.933,51.0,35.458,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-17,0.003,0.043,0.008,0.858,74.667,47.458,144.78,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-18,0.003,0.055,0.007,0.862,44.583,24.542,91.55,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-19,0.003,0.054,0.006,0.812,51.083,29.917,89.86,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-20,0.003,0.064,0.003,0.9924999999999999,61.792,36.458,108.5,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-21,0.004,0.064,0.002,0.9924999999999999,93.667,57.458,182.98,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-22,0.004,0.058,0.008,0.9924999999999999,98.188,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-23,0.003,0.023,0.023,0.583,56.958,29.417,85.6,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-24,0.003,0.034,0.013,0.454,25.5,12.75,56.07,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-25,0.003,0.053,0.003,0.75,37.792,22.375,88.17,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-26,0.003,0.028,0.016,0.575,56.042,27.208,79.9,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-27,0.002,0.017,0.02,0.379,28.417,10.042,47.36,Good,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-28,0.002,0.024,0.013,0.458,40.958,14.458,60.96,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-29,0.002,0.025,0.016,0.45,41.0,11.667,61.0,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-30,0.003,0.032,0.011,0.583,36.458,17.625,56.46,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2018-12-31,0.003,0.05,0.007,0.871,61.542,35.917,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-01,0.002,0.031,0.014,0.604,43.739,27.261,80.04,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-02,0.003,0.04,0.011,0.65,40.917,24.708,73.46,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-03,0.003,0.043,0.01,0.638,37.708,20.542,71.28,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-04,0.004,0.064,0.002,0.9924999999999999,68.25,43.083,128.06,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-05,0.003,0.034,0.015,0.65,63.333,35.833,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-06,0.003,0.041,0.009,0.646,51.583,23.0,71.58,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-07,0.003,0.058,0.007,0.9924999999999999,65.958,40.5,118.19,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-08,0.003,0.03,0.017,0.55,46.292,21.583,66.29,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-09,0.003,0.043,0.006,0.675,54.125,23.667,74.12,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-10,0.003,0.05,0.003,0.721,59.125,33.583,96.35,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-11,0.004,0.064,0.003,0.9924999999999999,98.188,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-12,0.004,0.058,0.008,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-13,0.003,0.055,0.013,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-14,0.004,0.064,0.003,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-15,0.003,0.036,0.016,0.896,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-16,0.003,0.029,0.015,0.45,45.083,17.208,65.08,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-17,0.003,0.042,0.011,0.667,49.167,23.667,70.77,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-18,0.004,0.061,0.007,0.9924999999999999,74.208,44.417,133.16,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-19,0.004,0.062,0.008,0.9924999999999999,98.188,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-20,0.003,0.024,0.022,0.558,72.958,37.125,105.3,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-21,0.003,0.043,0.009,0.65,47.708,21.042,71.28,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-22,0.003,0.054,0.009,0.933,69.875,31.958,92.15,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-23,0.003,0.043,0.014,0.763,82.708,48.042,147.01,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-24,0.003,0.044,0.01,0.625,41.75,21.042,72.97,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-25,0.005,0.036,0.014,0.575,53.333,23.333,73.33,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-26,0.004,0.028,0.019,0.475,46.458,22.25,67.12,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-27,0.005,0.038,0.014,0.604,34.625,19.083,62.83,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-28,0.004,0.027,0.02,0.546,85.042,27.0,109.73,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-29,0.005,0.049,0.007,0.642,68.75,23.833,88.75,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-30,0.005,0.06,0.007,0.758,68.542,35.667,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-01-31,0.004,0.026,0.017,0.467,69.042,19.75,89.04,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-01,0.004,0.04,0.011,0.596,40.083,18.833,66.21,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-02,0.004,0.051,0.007,0.708,63.5,35.0,100.0,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-03,0.003,0.035,0.014,0.737,46.417,31.25,90.33,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-04,0.004,0.025,0.022,0.538,76.792,37.042,104.98,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-05,0.005,0.051,0.012,0.792,91.333,28.625,123.31,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-06,0.004,0.056,0.012,0.912,98.188,34.583,147.07,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-07,0.003,0.019,0.025,0.483,65.625,32.042,92.37,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-08,0.004,0.026,0.017,0.492,34.667,17.167,54.67,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-09,0.004,0.02,0.023,0.462,38.542,17.792,58.54,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-10,0.004,0.025,0.019,0.538,45.125,24.833,73.78,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-11,0.004,0.032,0.017,0.662,40.25,24.0,71.63,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-12,0.005,0.037,0.021,0.767,69.208,42.375,125.36,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-13,0.004,0.031,0.021,0.529,43.5,21.625,65.51,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-14,0.006,0.048,0.011,0.692,64.917,30.167,87.54,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-15,0.004,0.044,0.013,0.625,48.792,31.375,90.65,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-16,0.004,0.025,0.029,0.746,66.583,49.458,152.42,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-17,0.005,0.033,0.022,0.596,38.667,23.542,70.45,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-18,0.004,0.055,0.007,0.746,45.083,25.625,91.55,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-19,0.004,0.047,0.008,0.704,46.958,33.583,96.35,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-20,0.004,0.035,0.023,0.737,69.708,52.583,164.36,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-21,0.005,0.048,0.019,0.875,77.083,57.333,182.5,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-22,0.005,0.061,0.013,0.9924999999999999,81.042,55.875,176.93,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-23,0.005,0.061,0.014,0.9924999999999999,71.333,47.042,143.19,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-24,0.006,0.056,0.022,0.971,84.208,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-25,0.004,0.039,0.021,0.704,92.0,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-26,0.005,0.042,0.018,0.625,55.083,27.25,80.01,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-27,0.006,0.061,0.013,0.829,85.083,50.75,157.35,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-02-28,0.005,0.054,0.022,0.821,97.167,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-01,0.006,0.052,0.027,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-02,0.005,0.064,0.02,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-03,0.005,0.052,0.03,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-04,0.005,0.055,0.029,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-05,0.005,0.039,0.031,0.913,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-06,0.005,0.047,0.027,0.858,98.188,58.938,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-07,0.004,0.034,0.027,0.65,72.625,42.083,124.24,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-08,0.005,0.042,0.023,0.529,47.381,23.095,69.59,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-09,0.005,0.046,0.017,0.608,64.921,35.841,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-10,0.004,0.049,0.01,0.688,82.46,48.587,149.09,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-11,0.004,0.053,0.004,0.767,98.188,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-12,0.004,0.053,0.006,0.742,91.421,55.381,175.04,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-13,0.005,0.052,0.008,0.716,82.841,49.428,152.3,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-14,0.005,0.052,0.01,0.691,74.262,43.476,129.56,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-15,0.005,0.051,0.011,0.665,65.682,37.524,106.82,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-16,0.005,0.051,0.013,0.64,57.103,31.572,91.16,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-17,0.006,0.05,0.015,0.614,48.523,25.619,83.83,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-18,0.006,0.05,0.017,0.589,39.944,19.667,83.1,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-19,0.007,0.058,0.017,0.842,71.958,39.417,114.05,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-20,0.005,0.062,0.014,0.879,98.188,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-21,0.003,0.025,0.033,0.496,37.583,25.583,75.71,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-22,0.003,0.019,0.036,0.383,40.0,16.917,60.0,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-23,0.004,0.029,0.027,0.462,27.708,14.833,49.44,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-24,0.003,0.025,0.032,0.421,29.042,12.042,51.83,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-25,0.004,0.03,0.034,0.467,46.583,23.875,71.31,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-26,0.004,0.034,0.03,0.454,54.208,28.833,84.1,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-27,0.005,0.027,0.044,0.596,98.188,58.938,188.10749999999996,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-28,0.004,0.03,0.031,0.554,80.875,45.625,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-29,0.004,0.026,0.036,0.425,40.625,17.708,60.62,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-30,0.003,0.021,0.036,0.425,39.125,22.083,66.69,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-03-31,0.003,0.017,0.035,0.433,46.125,25.958,76.68,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-01,0.003,0.026,0.03,0.404,26.542,10.958,50.0,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-02,0.004,0.029,0.031,0.438,34.167,16.333,54.17,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-03,0.004,0.034,0.031,0.475,41.542,21.417,64.97,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-04,0.004,0.028,0.033,0.438,37.292,18.792,58.2,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-05,0.004,0.026,0.036,0.438,74.083,23.167,94.08,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-06,0.004,0.052,0.01,0.608,67.375,20.542,87.38,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-07,0.003,0.026,0.029,0.458,44.917,17.333,64.92,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-08,0.004,0.03,0.029,0.404,39.542,13.25,59.54,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-09,0.003,0.034,0.022,0.433,29.667,11.292,56.07,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-10,0.003,0.027,0.026,0.383,7.917,3.667,45.0,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-11,0.004,0.039,0.022,0.533,29.917,16.958,64.52,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-12,0.004,0.041,0.028,0.529,55.792,31.667,91.4,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-13,0.005,0.037,0.036,0.521,54.583,33.125,95.16,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-14,0.004,0.026,0.038,0.438,42.167,20.458,62.5,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-15,0.004,0.04,0.028,0.521,55.5,16.417,75.5,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-16,0.005,0.047,0.029,0.579,53.292,22.583,78.03,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-17,0.005,0.046,0.026,0.592,47.833,21.083,76.34,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-18,0.004,0.029,0.025,0.404,45.174,21.043,65.17,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-19,0.003,0.03,0.022,0.446,47.5,21.417,67.5,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-20,0.003,0.026,0.029,0.413,48.625,23.292,69.81,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-21,0.003,0.021,0.031,0.413,32.708,21.958,66.37,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-22,0.004,0.046,0.025,0.646,98.188,37.417,151.39,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-23,0.006,0.048,0.028,0.704,89.917,44.875,134.91,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-24,0.004,0.033,0.022,0.538,58.208,34.583,98.92,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-25,0.003,0.029,0.016,0.446,42.667,17.917,62.67,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-26,0.003,0.024,0.023,0.379,14.375,7.417,40.0,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-27,0.003,0.029,0.026,0.421,19.167,9.625,48.33,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-28,0.004,0.023,0.034,0.371,19.958,11.542,53.49,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-29,0.003,0.043,0.021,0.55,26.875,14.917,71.28,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-04-30,0.004,0.041,0.027,0.654,36.083,19.208,67.9,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-01,0.004,0.025,0.034,0.45,59.083,23.542,79.08,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-02,0.003,0.024,0.025,0.396,54.208,12.583,74.21,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-03,0.006,0.036,0.035,0.592,61.042,30.125,87.43,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-04,0.007,0.041,0.043,0.662,98.188,58.75,187.92,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-05,0.007,0.029,0.046,0.604,79.583,46.0,139.21,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-06,0.003,0.015,0.035,0.321,37.042,8.958,57.04,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-07,0.004,0.03,0.033,0.483,48.042,16.708,68.04,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-08,0.005,0.024,0.042,0.488,53.292,20.833,73.29,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-09,0.005,0.029,0.034,0.462,48.458,21.75,68.46,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-10,0.006,0.04,0.035,0.525,63.292,32.0,92.26,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-11,0.007,0.051,0.026,0.6,68.542,35.667,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-12,0.006,0.044,0.036,0.6,58.75,33.167,95.27,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-13,0.006,0.041,0.036,0.55,54.833,29.75,86.46,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-14,0.006,0.031,0.037,0.446,47.083,29.5,85.82,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-15,0.005,0.042,0.022,0.556,68.389,38.556,110.77,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-16,0.005,0.042,0.026,0.614,77.929,42.714,126.65,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-17,0.005,0.045,0.027,0.528,63.444,39.389,113.95,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-18,0.005,0.021,0.031,0.375,34.188,18.562,57.61,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-19,0.003,0.017,0.014,0.371,20.286,11.143,37.14,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-20,0.003,0.017,0.026,0.391,40.913,11.913,60.91,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-21,0.005,0.022,0.039,0.452,56.0,19.095,76.0,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-22,0.005,0.025,0.047,0.588,64.938,29.5,85.82,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-23,0.006,0.031,0.058,0.604,74.261,40.0,116.28,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-24,0.007,0.035,0.052,0.721,90.083,51.542,160.38,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-25,0.006,0.023,0.053,0.592,83.625,50.542,156.56,Unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-26,0.005,0.022,0.044,0.454,41.167,22.625,68.09,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-27,0.003,0.016,0.028,0.358,25.333,12.417,46.67,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-28,0.003,0.019,0.034,0.321,25.708,7.333,53.49,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-29,0.005,0.028,0.046,0.522,50.478,22.261,70.48,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-30,0.006,0.026,0.047,0.496,45.583,23.0,69.05,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-05-31,0.004,0.018,0.044,0.325,21.375,10.167,61.8,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-01,0.004,0.017,0.041,0.388,32.583,21.0,63.89,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-02,0.004,0.024,0.044,0.467,33.958,18.917,61.8,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-03,0.004,0.031,0.036,0.45,34.708,17.792,55.62,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-04,0.005,0.024,0.029,0.442,30.75,19.25,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-05,0.004,0.029,0.03,0.467,48.917,29.542,85.92,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-06,0.004,0.036,0.015,0.579,54.875,31.667,91.4,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-07,0.003,0.015,0.038,0.363,15.208,7.083,56.81,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-08,0.005,0.026,0.041,0.454,27.083,14.875,59.31,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-09,0.005,0.016,0.043,0.454,30.708,20.708,188.10749999999996,Very unhealthy,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-10,0.003,0.017,0.024,0.325,9.875,4.875,40.0,Good,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-11,0.003,0.019,0.033,0.329,15.792,6.25,52.66,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-12,0.005,0.028,0.028,0.4,29.458,16.042,51.11,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-13,0.006,0.028,0.034,0.396,31.708,19.333,59.6,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
2019-06-14,0.004,0.026,0.036,0.4,36.583,21.375,64.86,Moderate,115,Yangcheon-gu,37.5259388,126.8566029
